"time","jiangan","jianghan","qiaokou","hanyang","wuchang","qingshan","hongshan","dongxihu","caidian","jiangxia","huangpi","xinzhou","hannan","total"
"1523480400","7","31","4","19","33","3","22","17","1","7","6","0","0","150"
"1523484000","27","58","16","37","50","13","43","41","11","27","12","0","0","335"
"1523494800","97","165","50","142","175","59","163","107","27","65","28","0","0","1078"
"1523487600","44","102","29","67","66","21","59","59","7","26","12","1","0","493"
"1523491200","78","120","41","96","123","36","113","91","30","44","19","0","1","792"
"1523498400","115","173","63","117","182","56","193","115","20","83","27","1","1","1146"
"1523502000","118","180","59","110","208","54","190","104","22","77","18","2","1","1143"
"1523505600","115","188","59","164","242","64","165","86","30","54","12","0","0","1179"
"1523509200","91","139","62","130","169","61","163","95","34","77","29","0","1","1051"
"1523516400","88","143","42","120","176","48","163","87","24","62","13","0","0","966"
"1523512800","86","132","32","122","187","57","152","65","60","49","27","0","1","970"
"1523520000","102","158","53","158","178","56","168","76","28","77","17","1","0","1072"
"1523523600","86","143","112","120","149","46","128","129","29","53","10","0","1","1006"
"1523527200","97","125","56","120","144","47","142","74","26","59","11","0","1","902"
"1523538000","75","95","46","136","158","30","117","60","31","58","14","0","2","822"
"1523530800","87","134","65","113","147","40","96","76","21","48","23","0","4","854"
"1523534400","77","126","60","115","132","95","122","117","25","55","15","1","2","942"
"1523541600","64","101","38","106","128","24","92","56","22","35","21","0","1","688"
"1523545200","55","83","31","68","87","11","66","47","11","28","7","1","0","495"
"1523548800","24","45","17","41","40","9","34","33","15","14","2","1","1","276"
"1523552400","17","22","8","10","19","2","20","19","4","16","2","0","0","139"
"1523556000","6","10","6","11","10","0","28","9","4","15","1","0","0","100"
"1523559600","4","5","6","8","3","1","5","4","2","3","1","0","0","42"
"1523563200","4","6","3","8","7","0","3","3","2","3","1","0","0","40"
"1523566800","8","18","4","5","13","3","15","7","1","11","1","0","0","86"
"1523570400","42","59","11","29","54","19","40","44","5","16","10","0","0","329"
"1523581200","106","145","59","137","181","41","156","112","37","65","21","0","0","1060"
"1523574000","56","102","30","69","83","33","78","52","18","30","15","0","1","567"
"1523577600","83","151","45","134","144","25","130","72","39","59","18","0","0","900"
"1523584800","111","190","74","140","211","47","164","114","24","70","20","0","0","1165"
"1523588400","111","146","70","151","194","48","191","90","28","73","33","0","1","1136"
"1523592000","86","149","55","133","184","55","177","90","20","58","19","0","2","1028"
"1523602800","93","123","50","129","168","56","141","83","25","66","16","0","0","950"
"1523599200","94","127","51","109","172","51","179","77","27","88","23","1","1","1000"
"1523606400","72","133","55","122","147","53","155","94","37","72","22","1","0","963"
"1523595600","114","173","52","132","212","71","175","92","21","74","19","1","0","1136"
"1523610000","77","120","41","110","140","59","141","95","44","69","19","0","0","915"
"1523613600","69","110","51","109","118","40","138","77","24","62","15","0","0","813"
"1523617200","56","130","65","124","116","45","118","62","30","61","6","0","1","814"
"1523624400","57","93","47","106","145","37","127","79","18","42","12","0","1","764"
"1523620800","84","106","53","121","135","30","120","56","27","56","15","2","2","807"
"1523628000","92","98","41","90","140","34","112","49","16","47","16","0","1","736"
"1523631600","65","91","41","81","105","26","79","48","30","29","9","2","0","606"
"1523635200","31","52","21","36","43","11","49","37","5","31","10","0","0","326"
"1523646000","5","9","2","9","9","0","6","8","2","1","4","0","0","55"
"1523642400","17","19","12","15","21","7","13","8","4","7","2","1","0","126"
"1523638800","14","23","12","19","37","7","34","13","3","17","3","0","0","182"
"1523649600","4","5","3","9","6","1","7","5","1","1","1","0","0","43"
"1523653200","3","19","3","12","17","2","16","11","4","9","5","0","0","101"
"1523656800","22","37","14","25","42","14","36","21","4","19","6","0","0","240"
"1523660400","49","85","26","50","111","21","104","50","10","34","9","0","0","549"
"1523667600","108","138","42","120","188","30","134","83","19","48","25","0","0","935"
"1523671200","103","143","39","105","199","56","143","84","18","48","19","2","0","959"
"1523664000","89","108","30","78","151","33","119","38","16","39","7","1","0","709"
"1523674800","104","157","52","125","218","72","183","73","20","81","17","0","1","1103"
"1523678400","115","156","52","123","215","65","197","85","21","76","15","1","1","1122"
"1523689200","97","127","48","110","161","51","128","63","14","56","15","0","4","874"
"1523682000","83","147","46","118","172","59","137","81","24","57","20","2","0","946"
"1523685600","115","140","45","91","204","49","144","66","13","64","15","0","1","947"
"1523692800","91","140","48","113","180","37","137","91","18","55","13","0","0","923"
"1523696400","77","140","61","133","161","49","172","72","30","80","17","1","3","996"
"1523700000","87","125","40","119","160","38","112","77","30","52","15","1","1","857"
"1523707200","74","85","37","105","132","20","98","63","23","50","20","0","2","709"
"1523710800","80","101","43","105","171","27","153","79","23","58","7","0","2","849"
"1523714400","75","103","43","103","127","35","109","67","14","51","18","0","0","745"
"1523703600","81","134","42","83","152","38","96","65","17","40","9","0","2","759"
"1523718000","65","79","40","104","129","20","85","48","13","39","9","0","0","631"
"1523721600","52","74","29","59","77","26","66","42","15","38","11","0","1","490"
"1523728800","19","28","9","24","30","0","16","19","9","11","5","0","0","170"
"1523732400","11","19","14","19","13","2","7","9","4","4","1","0","0","103"
"1523725200","42","34","21","42","49","10","39","19","11","21","4","0","0","292"
"1523736000","5","15","5","10","6","2","14","7","5","9","1","1","0","80"
"1523739600","9","18","7","21","17","1","10","8","5","5","3","0","0","104"
"1523743200","25","40","14","34","43","16","43","34","3","14","11","0","0","277"
"1523754000","72","83","26","61","127","43","114","58","18","47","14","1","0","664"
"1523746800","32","58","22","17","53","10","70","44","7","34","8","0","0","355"
"1523757600","92","116","41","78","153","48","116","75","19","47","15","0","0","800"
"1523750400","61","81","42","53","74","32","89","64","15","49","10","0","0","570"
"1523761200","90","134","60","99","164","48","122","95","24","45","19","0","1","901"
"1523764800","79","126","39","100","146","42","150","56","17","49","21","2","1","828"
"1523768400","87","110","40","103","161","42","162","79","26","73","15","0","1","899"
"1523772000","72","135","40","105","159","38","124","73","28","54","16","0","0","844"
"1523775600","85","129","42","118","151","48","120","77","26","49","20","0","0","865"
"1523779200","68","113","44","97","160","44","116","56","27","44","8","0","1","778"
"1523782800","79","117","53","98","148","55","121","82","19","47","16","0","2","837"
"1523786400","89","103","45","97","140","43","135","74","20","60","27","0","1","834"
"1523790000","87","105","33","89","134","40","93","60","17","42","15","0","0","715"
"1523797200","59","61","38","88","130","32","134","45","13","64","7","0","1","672"
"1523793600","76","90","32","77","121","37","121","51","13","58","14","0","2","692"
"1523800800","67","77","35","74","105","36","94","34","11","51","12","0","1","597"
"1523804400","54","62","32","48","87","20","78","37","13","43","8","1","1","484"
"1523808000","20","33","12","36","49","7","44","19","4","18","4","0","0","246"
"1523811600","20","25","11","21","27","2","20","18","3","14","5","0","0","166"
"1523822400","4","9","5","7","7","1","4","6","3","3","1","0","0","50"
"1523815200","6","15","8","21","21","3","14","7","2","5","2","0","0","104"
"1523818800","10","12","4","12","15","2","8","8","0","1","3","0","0","75"
"1523826000","5","15","2","10","8","3","11","16","2","8","5","0","0","85"
"1523829600","14","35","12","29","29","11","43","24","4","19","6","0","0","226"
"1523833200","40","76","34","57","62","20","57","47","11","21","13","0","0","438"
"1523840400","91","145","38","91","148","38","99","86","19","36","19","0","1","811"
"1523844000","65","145","52","99","132","35","128","83","18","49","17","1","0","824"
"1523836800","63","119","43","83","94","27","63","67","20","33","17","0","1","630"
"1523847600","92","138","46","115","181","41","127","70","18","56","15","1","0","900"
"1523851200","84","109","40","86","163","53","151","56","16","52","13","0","2","825"
"1523854800","90","119","37","81","129","54","120","73","16","50","14","0","0","783"
"1523858400","77","116","39","93","144","47","109","56","15","48","6","0","0","750"
"1523862000","68","116","50","95","124","27","125","66","22","63","5","0","0","761"
"1523869200","69","109","38","96","141","45","112","63","29","50","14","1","0","767"
"1523865600","74","116","70","128","141","41","138","72","25","67","17","0","0","889"
"1523872800","73","92","28","65","108","33","94","46","10","32","14","0","2","597"
"1523876400","81","84","39","80","129","32","92","53","15","21","14","0","2","642"
"1523880000","48","82","31","73","107","27","91","54","15","44","9","1","2","584"
"1523883600","48","107","43","93","103","23","100","57","13","41","10","0","0","638"
"1523890800","60","64","41","59","72","18","50","50","9","20","10","0","1","454"
"1523887200","64","87","36","72","106","30","82","59","7","33","10","1","0","587"
"1523894400","51","63","28","51","57","15","45","45","20","30","10","0","2","417"
"1523898000","42","41","12","27","38","3","35","25","5","21","4","0","0","253"
"1523901600","11","26","10","13","19","2","18","16","3","14","2","0","0","134"
"1523905200","7","16","5","12","15","0","9","6","3","7","4","0","0","84"
"1523908800","17","17","3","9","21","4","13","11","2","7","3","0","0","107"
"1523912400","28","33","7","13","13","3","14","26","2","7","5","0","0","151"
"1523916000","23","39","22","37","51","16","64","47","11","29","15","0","0","354"
"1523919600","45","97","54","72","96","30","73","49","11","31","12","0","0","570"
"1523923200","85","159","54","102","124","28","122","96","25","62","14","0","0","871"
"1523930400","124","186","68","127","222","63","158","108","17","60","20","1","1","1155"
"1523926800","97","149","60","114","174","51","157","101","25","53","34","4","1","1020"
"1523934000","120","156","58","132","237","63","174","95","20","60","21","0","2","1138"
"1523937600","97","147","47","106","180","55","163","79","26","65","20","0","0","985"
"1523941200","96","134","43","109","166","60","130","91","32","42","17","0","0","920"
"1523944800","119","157","56","133","197","47","147","91","36","64","20","0","1","1068"
"1523948400","86","147","57","134","178","45","158","78","25","75","12","1","0","996"
"1523955600","83","140","41","128","150","39","129","66","34","65","11","0","1","887"
"1523952000","103","150","61","148","191","37","201","86","42","88","19","0","2","1128"
"1523959200","80","112","58","131","154","41","132","57","25","48","12","1","0","851"
"1523962800","100","134","55","124","156","44","142","83","25","64","21","0","1","949"
"1523966400","71","111","54","105","144","29","132","65","20","62","19","0","0","812"
"1523970000","62","117","54","115","129","25","122","76","27","41","7","0","0","775"
"1523973600","64","100","63","103","123","12","88","63","21","41","15","0","1","694"
"1523977200","53","94","40","79","99","20","77","43","15","38","5","1","3","567"
"1523980800","24","48","27","53","52","9","37","25","9","19","6","1","0","310"
"1523984400","21","21","13","23","28","2","23","27","4","7","10","1","0","180"
"1523988000","18","24","11","25","24","1","17","6","4","10","0","0","0","140"
"1523991600","2","17","7","11","10","0","8","10","0","3","2","0","0","70"
"1523998800","7","16","4","16","13","2","19","15","2","12","4","0","0","110"
"1523995200","4","8","5","11","8","1","10","5","1","5","3","0","0","61"
"1524002400","21","45","23","57","57","18","66","37","12","25","8","0","0","369"
"1524006000","60","105","37","96","101","31","83","67","22","41","13","0","0","656"
"1524009600","95","150","42","144","165","39","122","75","48","44","26","0","0","950"
"1524013200","80","175","62","143","166","27","162","102","27","82","15","0","0","1041"
"1524020400","125","194","49","120","199","62","159","104","34","64","16","0","4","1130"
"1524016800","106","177","63","155","230","50","168","107","25","57","26","0","0","1164"
"1524024000","118","136","56","120","182","57","131","87","27","43","26","1","0","984"
"1524027600","85","150","46","136","183","63","160","105","40","61","17","0","1","1047"
"1524031200","106","163","62","133","148","52","136","96","32","68","23","0","0","1019"
"1524034800","88","159","60","145","164","43","155","120","29","74","23","1","0","1061"
"1524038400","116","173","64","156","206","44","152","108","40","54","24","0","1","1138"
"1524042000","97","152","63","136","144","49","131","90","35","61","14","0","2","974"
"1524045600","83","144","54","130","158","32","118","91","32","57","17","0","1","917"
"1524049200","92","162","46","133","166","36","110","79","32","47","19","0","1","923"
"1524052800","91","120","56","110","149","32","126","75","16","60","15","4","4","858"
"1524056400","110","155","35","115","193","32","127","93","29","55","21","0","2","967"
"1524063600","58","104","38","87","99","18","108","79","12","57","15","2","1","678"
"1524060000","112","115","51","99","164","35","132","76","23","63","19","0","0","889"
"1524067200","45","59","24","50","67","17","48","40","15","23","3","0","0","391"
"1524070800","24","40","15","33","25","8","20","18","9","10","7","0","1","210"
"1524074400","15","20","8","18","16","1","9","14","5","10","2","0","0","118"
"1524078000","4","10","2","11","9","1","11","4","1","4","2","0","0","59"
"1524085200","9","20","6","18","26","3","29","21","2","14","8","0","0","156"
"1524081600","7","11","4","8","13","4","9","5","1","2","2","0","0","66"
"1524088800","33","59","20","38","59","13","52","46","10","19","12","0","0","361"
"1524092400","58","112","36","88","96","30","79","76","16","33","16","0","0","640"
"1524096000","78","149","62","146","142","42","125","76","48","51","10","0","0","929"
"1524103200","104","154","63","172","192","41","161","98","46","80","25","0","0","1136"
"1524099600","116","185","73","157","199","52","148","96","27","62","21","0","1","1137"
"1524106800","97","164","59","142","208","53","167","90","44","63","25","1","5","1118"
"1524110400","86","147","63","144","191","58","180","105","34","65","18","1","1","1093"
"1524114000","91","169","63","137","184","50","190","108","38","75","23","0","2","1130"
"1524121200","98","164","51","133","215","66","171","97","35","77","18","1","1","1127"
"1524128400","108","130","54","125","158","56","226","142","42","73","26","0","1","1141"
"1524124800","97","161","55","151","188","57","158","77","34","81","13","0","2","1074"
"1524117600","96","150","62","98","174","68","177","96","21","82","20","0","0","1044"
"1524132000","96","133","49","107","180","44","122","82","22","54","18","0","0","907"
"1524135600","106","155","72","143","179","86","183","93","31","52","17","0","0","1117"
"1524146400","86","124","38","106","139","38","124","55","20","68","11","1","1","811"
"1524142800","76","142","47","99","121","30","107","94","21","49","13","0","2","801"
"1524150000","55","80","43","101","94","27","102","56","23","56","12","0","2","651"
"1524139200","102","150","52","118","178","40","126","98","26","53","21","1","2","967"
"1524153600","29","51","21","52","55","14","53","25","13","25","6","0","0","344"
"1524157200","31","31","12","35","30","5","25","17","10","12","1","0","0","209"
"1524164400","6","14","5","8","12","2","13","4","0","7","0","0","0","71"
"1524160800","22","24","6","15","28","1","19","9","4","9","2","0","0","139"
"1524168000","8","15","6","12","8","1","8","15","1","5","6","0","0","85"
"1524171600","9","28","7","16","11","4","18","20","3","10","6","0","0","132"
"1524175200","30","54","18","43","38","14","39","46","5","25","13","0","0","325"
"1524178800","44","107","42","82","96","28","90","51","18","34","10","0","0","602"
"1524182400","96","145","52","113","146","37","120","106","33","59","23","1","2","933"
"1524193200","129","186","66","160","224","58","180","96","38","73","17","0","2","1229"
"1524186000","125","186","65","124","205","48","165","89","16","69","20","1","1","1114"
"1524189600","134","205","69","135","231","70","187","138","21","71","26","3","1","1291"
"1524196800","116","189","48","106","219","59","178","96","22","63","19","0","1","1116"
"1524200400","89","145","42","141","202","47","189","90","33","68","18","1","1","1066"
"1524204000","74","166","62","147","184","62","183","86","29","68","11","0","1","1073"
"1524207600","98","168","50","120","192","64","157","109","33","63","14","0","1","1069"
"1524211200","87","134","61","166","183","55","174","91","34","77","19","0","1","1082"
"1524214800","96","150","46","116","153","66","146","86","33","63","19","1","0","975"
"1524218400","104","119","49","104","154","56","123","81","24","54","17","3","0","888"
"1524222000","102","134","52","120","174","46","143","89","33","54","18","1","3","969"
"1524225600","100","141","53","138","183","40","134","89","17","54","19","0","2","970"
"1524229200","101","145","57","105","166","45","143","75","26","64","14","0","4","945"
"1524236400","66","110","51","112","142","31","116","49","30","47","8","0","0","762"
"1524232800","64","102","57","132","129","16","117","77","27","48","16","1","0","786"
"1524240000","65","92","38","66","101","17","83","47","16","46","12","0","0","583"
"1524243600","32","48","18","36","54","7","40","24","6","23","6","0","0","294"
"1524250800","7","13","3","14","19","2","15","8","3","8","4","0","0","96"
"1524247200","25","28","6","19","32","3","16","14","2","8","3","0","0","156"
"1524258000","15","31","8","23","26","6","15","17","4","9","3","0","0","157"
"1524254400","11","5","2","11","13","0","12","10","3","4","5","0","0","76"
"1524261600","24","54","21","50","51","18","75","28","8","37","12","0","0","378"
"1524265200","44","89","42","85","95","25","106","58","27","62","13","0","0","646"
"1524268800","70","123","50","130","129","37","139","60","48","63","6","1","0","856"
"1524276000","77","142","77","157","152","26","138","77","19","53","17","1","2","938"
"1524272400","92","149","49","106","172","17","141","77","31","82","7","0","0","923"
"1524279600","106","161","76","138","172","35","131","96","33","57","20","0","3","1028"
"1524283200","111","167","86","154","199","50","141","81","29","55","6","1","0","1080"
"1524286800","82","165","59","140","178","52","163","95","51","61","14","1","2","1063"
"1524290400","84","133","60","134","162","47","144","74","36","69","18","0","1","962"
"1524294000","87","151","65","127","194","36","175","88","22","52","18","0","0","1015"
"1524301200","84","143","71","140","149","38","151","83","28","63","8","0","2","960"
"1524297600","97","167","67","131","197","38","141","90","26","71","11","0","0","1036"
"1524304800","71","113","53","133","157","36","149","69","21","73","11","0","1","887"
"1524308400","77","152","41","101","162","32","100","80","21","46","13","1","1","827"
"1524312000","78","131","61","93","148","27","134","73","18","63","6","0","1","833"
"1524315600","71","111","59","93","127","22","132","73","20","69","8","2","0","787"
"1524319200","80","99","60","115","154","33","127","51","18","65","9","3","0","814"
"1524322800","72","98","44","94","106","22","109","62","28","57","13","0","0","705"
"1524326400","40","86","37","61","73","11","64","56","10","38","8","0","0","484"
"1524330000","29","40","15","25","38","4","48","20","5","33","6","0","0","263"
"1524344400","13","18","6","14","13","5","15","21","6","7","3","0","0","121"
"1524340800","9","15","4","8","9","3","7","12","1","2","2","0","1","73"
"1524333600","11","28","20","24","23","3","14","18","5","4","2","0","0","152"
"1524337200","6","15","6","12","10","0","9","12","2","8","5","0","0","85"
"1524348000","16","28","10","33","42","19","46","22","7","19","6","0","0","248"
"1524351600","45","66","36","68","89","34","93","37","16","31","10","1","0","526"
"1524355200","54","93","58","107","138","52","155","78","42","59","17","1","0","854"
"1524366000","118","183","65","147","183","53","149","91","35","71","13","0","1","1109"
"1524362400","118","129","49","123","176","69","151","72","24","51","15","1","0","978"
"1524358800","83","139","44","105","145","35","122","73","19","41","10","0","0","816"
"1524369600","85","146","65","144","187","60","168","83","57","55","19","0","1","1070"
"1524373200","65","140","59","129","147","41","99","76","31","39","14","0","0","840"
"1524376800","63","107","64","181","135","30","99","52","61","34","14","0","0","840"
"1524380400","69","117","45","127","151","48","104","72","20","35","14","1","1","804"
"1524384000","75","117","44","145","148","29","122","58","26","59","12","0","3","838"
"1524387600","71","101","59","120","124","42","128","49","21","62","9","1","1","788"
"1524391200","70","125","46","107","129","41","103","72","20","48","10","0","1","772"
"1524394800","79","92","40","108","132","28","95","63","28","34","21","1","1","722"
"1524402000","74","80","50","90","109","22","90","61","21","49","8","0","1","655"
"1524405600","49","62","26","68","82","19","77","34","15","37","15","1","2","487"
"1524398400","45","74","43","83","90","20","97","62","14","39","4","0","1","572"
"1524409200","22","43","22","54","48","7","50","20","17","33","6","2","1","325"
"1524412800","14","35","18","34","32","5","32","26","13","13","3","0","0","225"
"1524416400","12","15","8","22","19","3","14","6","7","7","2","0","0","115"
"1524420000","14","16","5","18","17","3","15","8","2","6","1","0","0","105"
"1524423600","7","6","7","10","7","1","2","4","2","2","2","0","0","50"
"1524427200","4","5","10","10","11","2","12","6","2","7","1","0","0","70"
"1524430800","13","28","6","15","19","7","16","17","2","8","7","0","1","139"
"1524434400","35","49","31","48","45","35","63","48","11","30","10","0","0","405"
"1524438000","52","99","25","76","107","39","100","59","22","37","12","0","0","628"
"1524441600","85","119","46","89","124","62","134","83","33","58","18","0","0","851"
"1524445200","106","184","69","112","181","47","161","127","26","62","23","2","0","1100"
"1524448800","121","178","67","139","208","61","125","107","21","47","30","2","1","1107"
"1524452400","116","173","75","139","185","45","131","102","24","53","16","2","1","1062"
"1524456000","100","168","68","134","196","52","139","91","32","60","19","0","1","1060"
"1524459600","111","179","58","124","166","51","115","133","34","33","19","1","2","1026"
"1524463200","82","172","66","143","159","53","151","115","27","78","21","0","1","1068"
"1524466800","100","165","71","140","180","47","141","100","24","61","17","2","1","1049"
"1524470400","112","135","58","139","168","54","146","83","32","61","15","0","0","1003"
"1524474000","87","133","55","111","141","36","111","89","38","54","16","1","1","873"
"1524477600","77","132","41","133","157","43","115","81","24","49","14","0","1","867"
"1524481200","92","122","48","124","148","29","119","77","35","37","18","0","0","849"
"1524488400","86","108","57","90","131","21","127","70","15","51","17","0","1","774"
"1524492000","68","88","37","76","119","26","98","51","13","53","10","2","1","642"
"1524484800","69","129","55","104","132","31","125","84","22","60","11","5","2","829"
"1524495600","42","56","32","60","76","10","56","34","11","27","11","0","0","415"
"1524499200","27","34","15","42","37","11","26","27","15","15","7","0","0","256"
"1524502800","22","15","12","17","15","1","16","20","8","12","5","1","0","144"
"1524506400","7","18","7","11","10","1","3","4","2","6","1","0","0","70"
"1524510000","6","9","1","7","6","3","6","3","4","5","0","0","0","50"
"1524513600","15","16","4","10","11","3","4","6","1","4","2","0","0","76"
"1524517200","4","18","7","13","21","2","17","12","1","3","4","0","0","102"
"1524520800","32","57","22","56","46","12","53","41","20","30","14","0","0","383"
"1524524400","57","111","41","87","98","34","99","58","21","35","12","1","0","654"
"1524531600","122","194","85","169","243","57","211","111","44","79","19","0","2","1336"
"1524528000","92","156","69","147","174","50","154","85","40","64","22","1","1","1055"
"1524535200","168","251","89","185","252","76","208","147","50","75","32","2","2","1537"
"1524538800","128","219","66","160","225","69","198","129","31","94","30","0","0","1349"
"1524546000","111","167","57","132","192","63","158","122","27","63","12","0","1","1105"
"1524542400","122","184","66","140","208","73","194","105","30","88","27","0","2","1239"
"1524549600","92","150","61","142","180","46","164","98","36","61","24","2","1","1057"
"1524553200","109","155","61","126","167","51","150","104","25","60","25","0","2","1035"
"1524556800","102","166","50","162","234","59","203","95","39","78","18","1","1","1208"
"1524560400","93","127","39","123","197","51","184","86","39","67","19","1","0","1026"
"1524567600","112","147","47","144","179","43","114","88","24","40","19","0","1","958"
"1524564000","93","137","49","107","161","56","133","86","25","73","15","1","1","937"
"1524574800","97","121","47","93","145","42","113","79","11","52","14","2","0","816"
"1524571200","81","135","37","100","144","33","116","95","18","50","28","1","1","839"
"1524578400","72","130","47","119","158","25","126","80","24","54","19","0","0","854"
"1524582000","44","86","45","78","100","19","78","52","23","32","12","2","0","571"
"1524589200","27","31","11","21","27","4","19","20","5","8","4","0","0","177"
"1524585600","36","62","18","42","55","10","49","35","12","26","8","2","0","355"
"1524592800","10","11","3","7","19","2","14","5","0","3","0","0","0","74"
"1524596400","4","10","2","8","9","1","18","5","3","9","0","0","0","69"
"1524600000","3","11","5","9","9","1","3","9","2","0","3","0","0","55"
"1524603600","13","26","8","19","22","4","26","16","4","13","6","0","0","157"
"1524607200","27","49","18","48","59","23","56","40","10","24","12","0","1","367"
"1524610800","54","91","38","84","98","45","111","53","18","42","6","1","0","641"
"1524614400","87","138","62","156","171","53","147","78","38","54","13","0","0","997"
"1524618000","103","163","41","120","184","56","181","97","35","71","21","1","0","1073"
"1524621600","127","187","46","131","205","60","158","104","25","55","14","0","0","1112"
"1524625200","107","173","57","154","228","50","184","90","30","75","14","0","1","1163"
"1524632400","94","145","63","135","174","56","151","85","32","59","14","0","0","1008"
"1524628800","108","175","67","119","211","47","164","93","19","66","18","0","1","1088"
"1524639600","80","133","45","118","162","36","126","68","28","52","14","0","1","863"
"1524636000","84","135","42","118","127","34","138","84","25","61","20","1","0","869"
"1524643200","86","152","66","138","165","46","143","103","33","58","18","1","2","1011"
"1524646800","100","133","47","109","156","49","133","82","32","54","11","2","1","909"
"1524650400","120","151","46","110","143","48","113","96","31","49","24","0","1","932"
"1524654000","92","154","66","144","161","34","115","85","23","47","23","0","1","945"
"1524657600","95","134","53","128","164","31","120","67","25","52","13","1","5","888"
"1524661200","79","142","60","113","165","36","126","79","15","46","20","0","2","883"
"1524664800","71","106","48","100","135","26","110","58","16","55","16","1","0","742"
"1524668400","76","101","43","66","101","24","68","80","25","29","11","0","2","626"
"1524675600","16","29","10","21","26","3","28","22","5","16","5","0","0","181"
"1524672000","56","61","25","54","77","7","35","34","13","15","9","2","1","389"
"1524682800","2","7","5","7","7","3","9","6","1","9","2","0","0","58"
"1524679200","18","12","1","8","21","3","13","9","6","7","0","0","0","98"
"1524686400","8","7","6","10","5","4","9","9","6","6","3","0","1","74"
"1524690000","11","25","4","21","15","4","21","18","7","8","5","0","0","139"
"1524697200","77","130","36","96","110","38","116","82","19","42","15","1","0","762"
"1524693600","35","72","17","50","46","12","32","56","16","15","13","0","0","364"
"1524700800","94","139","55","119","166","48","149","96","32","69","11","0","1","979"
"1524704400","111","191","58","143","180","45","170","123","27","96","28","1","4","1177"
"1524708000","138","180","63","113","194","69","172","121","29","57","18","2","0","1156"
"1524711600","125","174","53","145","207","45","144","94","30","59","28","0","5","1109"
"1524715200","111","150","68","112","162","60","134","100","18","65","25","1","1","1007"
"1524718800","109","173","56","124","199","69","168","112","27","64","30","0","0","1131"
"1524722400","99","150","53","141","194","44","175","97","43","66","18","0","2","1082"
"1524726000","108","162","65","143","176","57","153","106","30","63","17","0","0","1080"
"1524729600","121","147","53","135","198","63","151","108","33","63","25","1","1","1099"
"1524733200","79","174","68","125","145","49","148","98","24","55","18","0","2","985"
"1524736800","87","161","55","141","170","40","126","94","39","64","12","1","2","992"
"1524740400","72","153","64","142","114","26","95","98","27","50","25","0","1","867"
"1524744000","94","135","65","107","130","38","118","92","26","53","27","0","0","885"
"1524751200","75","98","48","96","138","39","113","46","22","43","14","0","3","735"
"1524747600","83","127","40","109","141","29","134","108","28","53","24","1","4","881"
"1524754800","63","84","35","82","106","22","58","44","12","18","13","2","0","539"
"1524758400","29","46","14","45","48","9","39","30","11","26","3","0","0","300"
"1524762000","15","25","14","25","30","2","22","17","6","10","1","0","0","167"
"1524765600","16","25","9","14","24","2","19","16","3","7","3","0","0","138"
"1524769200","7","9","4","8","7","1","8","7","3","6","3","1","0","64"
"1524772800","9","16","8","15","16","2","7","9","2","4","2","0","0","90"
"1524776400","15","31","9","20","26","5","26","25","1","11","7","0","0","176"
"1524780000","33","69","23","40","55","14","47","52","9","21","11","0","0","374"
"1524783600","63","97","42","71","93","36","100","56","19","30","10","0","0","617"
"1524787200","80","161","57","128","174","34","127","80","33","58","20","0","2","954"
"1524790800","131","198","58","126","172","50","174","97","23","85","20","3","1","1138"
"1524794400","128","155","52","150","219","64","171","115","32","71","26","2","1","1186"
"1524798000","121","196","83","158","229","64","184","112","33","70","22","0","1","1273"
"1524805200","94","182","73","143","188","50","150","117","30","57","23","0","0","1107"
"1524801600","96","160","65","131","171","52","154","89","43","63","10","0","3","1037"
"1524808800","85","135","56","146","169","64","146","99","33","59","22","0","0","1014"
"1524812400","75","141","63","136","137","61","147","99","29","82","19","0","1","990"
"1524816000","95","182","68","157","180","54","155","109","45","71","14","1","1","1132"
"1524819600","93","154","63","112","138","50","142","99","33","64","20","0","1","969"
"1524823200","91","138","47","97","143","44","125","99","26","53","14","1","2","880"
"1524826800","123","155","44","139","202","53","118","79","35","41","13","1","0","1003"
"1524834000","83","132","62","111","153","34","164","64","23","71","9","0","0","906"
"1524830400","87","116","69","122","144","37","147","73","27","76","28","0","1","927"
"1524837600","81","119","60","111","132","39","130","97","34","53","18","0","5","879"
"1524841200","70","113","52","101","122","29","84","72","28","34","12","0","2","719"
"1524844800","54","72","29","52","73","17","47","38","9","26","9","2","1","429"
"1524848400","26","25","16","36","31","4","26","25","6","11","6","0","0","212"
"1524852000","20","21","8","12","14","2","11","14","3","8","5","1","0","119"
"1524855600","9","18","10","18","18","3","8","8","2","2","2","0","0","98"
"1524859200","10","18","8","12","13","0","4","17","1","2","2","0","0","87"
"1524862800","14","30","8","20","20","4","23","13","3","12","8","0","0","155"
"1524866400","25","52","28","40","44","16","65","54","6","31","10","0","0","371"
"1524870000","54","89","36","85","113","42","127","48","23","52","9","0","0","678"
